DEBUG:root:Socket Created
DEBUG:root:Socket Bind Complete
DEBUG:root:Socket Listening
DEBUG:root:Connected 127.0.0.1:12038
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00010002', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 1}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 24}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 25}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 26}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 27}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 28}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00280001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 29}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 30}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 31}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 32}
INFO:root:alarm json -{'DATA_TYPE': 'alarm', 'AGV_NO': 'agv00001', 'ALARMS': [{'ALARM_CD': '15', 'ALARM_STATUS': 1, 'ALARM_DTL': '180도 회전 후, 위치 오류', 'OCCUR_DT': '20211129 23:40:28', 'END_DT': None}]}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 33}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 34}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 35}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 36}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 37}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 38}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 39}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 40}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 41}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 42}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 43}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 44}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 45}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 46}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 47}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 48}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00300001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 49}
INFO:root:alarm json -{'DATA_TYPE': 'alarm', 'AGV_NO': 'agv00001', 'ALARMS': [{'ALARM_CD': '11', 'ALARM_STATUS': 1, 'ALARM_DTL': '현 위치확인 안됨', 'OCCUR_DT': '20211129 23:40:29', 'END_DT': None}]}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 50}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 51}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 52}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 53}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 54}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 55}
INFO:root:state json -{'DATA_TYPE': 'report', 'AGV_NO': 'agv00001', 'LOCATION': '00290001', 'STATE': '1', 'MODE': '1', 'DIRECTION': '0', 'MAX_VELOCITY': '2.5', 'TILT_MAX_ANGLE': '20', 'BELT_MAX_SPEED': '1.5', 'COMMAND_WAIT_TIME': '10', 'MIN_VOLTAGE': '15.6', 'BATTERY_LVL': '30', 'AGV_FIRMWARE_VERSION': '1.01', 'PRIORITY_NO': 56}
